,file,folder,label
73,ambient_1963_0.wav,ambient noise,0
74,ambient_1165_0.wav,ambient noise,0
75,ambient_1926_0.wav,ambient noise,0
76,ambient_1648_0.wav,ambient noise,0
77,ambient_1299_0.wav,ambient noise,0
78,ambient_598_0.wav,ambient noise,0
79,ambient_149_0.wav,ambient noise,0
80,ambient_2586_0.wav,ambient noise,0
81,ambient_2157_0.wav,ambient noise,0
82,ambient_565_0.wav,ambient noise,0
83,ambient_2112_0.wav,ambient noise,0
84,ambient_520_0.wav,ambient noise,0
85,ambient_1221_0.wav,ambient noise,0
86,ambient_1264_0.wav,ambient noise,0
87,ambient_1198_0.wav,ambient noise,0
88,ambient_1549_0.wav,ambient noise,0
89,ambient_248_0.wav,ambient noise,0
90,ambient_699_0.wav,ambient noise,0
91,ambient_876_0.wav,ambient noise,0
92,ambient_2407_0.wav,ambient noise,0
93,ambient_2442_0.wav,ambient noise,0
94,ambient_833_0.wav,ambient noise,0
95,ambient_2093_0.wav,ambient noise,0
96,ambient_1771_0.wav,ambient noise,0
97,ambient_1734_0.wav,ambient noise,0
98,ambient_1019_0.wav,ambient noise,0
99,ambient_718_0.wav,ambient noise,0
100,ambient_2706_0.wav,ambient noise,0
101,ambient_334_0.wav,ambient noise,0
102,ambient_2392_0.wav,ambient noise,0
103,ambient_2743_0.wav,ambient noise,0
104,ambient_371_0.wav,ambient noise,0
105,ambient_1470_0.wav,ambient noise,0
106,ambient_1435_0.wav,ambient noise,0
107,ambient_1318_0.wav,ambient noise,0
108,ambient_4_0.wav,ambient noise,0
109,ambient_419_0.wav,ambient noise,0
110,ambient_1528_0.wav,ambient noise,0
111,ambient_229_0.wav,ambient noise,0
112,ambient_190_0.wav,ambient noise,0
113,ambient_2173_0.wav,ambient noise,0
114,ambient_541_0.wav,ambient noise,0
115,ambient_996_0.wav,ambient noise,0
116,ambient_2136_0.wav,ambient noise,0
117,ambient_504_0.wav,ambient noise,0
118,ambient_1205_0.wav,ambient noise,0
119,ambient_1240_0.wav,ambient noise,0
120,ambient_94_0.wav,ambient noise,0
121,ambient_1691_0.wav,ambient noise,0
122,ambient_69_0.wav,ambient noise,0
123,ambient_1629_0.wav,ambient noise,0
124,ambient_128_0.wav,ambient noise,0
125,ambient_640_0.wav,ambient noise,0
126,ambient_2272_0.wav,ambient noise,0
127,ambient_291_0.wav,ambient noise,0
128,ambient_605_0.wav,ambient noise,0
129,ambient_2237_0.wav,ambient noise,0
130,ambient_1104_0.wav,ambient noise,0
131,ambient_1947_0.wav,ambient noise,0
132,ambient_1590_0.wav,ambient noise,0
133,ambient_1141_0.wav,ambient noise,0
134,ambient_1902_0.wav,ambient noise,0
135,ambient_11_0.wav,ambient noise,0
136,ambient_1614_0.wav,ambient noise,0
137,ambient_54_0.wav,ambient noise,0
138,ambient_1280_0.wav,ambient noise,0
139,ambient_1651_0.wav,ambient noise,0
140,ambient_2562_0.wav,ambient noise,0
141,ambient_913_0.wav,ambient noise,0
142,ambient_150_0.wav,ambient noise,0
143,ambient_581_0.wav,ambient noise,0
144,ambient_956_0.wav,ambient noise,0
145,ambient_2527_0.wav,ambient noise,0
146,ambient_115_0.wav,ambient noise,0
147,ambient_638_0.wav,ambient noise,0
148,ambient_1139_0.wav,ambient noise,0
149,ambient_1515_0.wav,ambient noise,0
150,ambient_1987_0.wav,ambient noise,0
151,ambient_1550_0.wav,ambient noise,0
152,ambient_1181_0.wav,ambient noise,0
153,ambient_680_0.wav,ambient noise,0
154,ambient_251_0.wav,ambient noise,0
155,ambient_2663_0.wav,ambient noise,0
156,ambient_214_0.wav,ambient noise,0
157,ambient_2626_0.wav,ambient noise,0
158,ambient_539_0.wav,ambient noise,0
159,ambient_1238_0.wav,ambient noise,0
160,ambient_309_0.wav,ambient noise,0
161,ambient_1408_0.wav,ambient noise,0
162,ambient_1360_0.wav,ambient noise,0
163,ambient_1325_0.wav,ambient noise,0
164,ambient_424_0.wav,ambient noise,0
165,ambient_2016_0.wav,ambient noise,0
166,ambient_2482_0.wav,ambient noise,0
167,ambient_461_0.wav,ambient noise,0
168,ambient_2053_0.wav,ambient noise,0
169,ambient_1709_0.wav,ambient noise,0
170,ambient_1822_0.wav,ambient noise,0
171,ambient_1061_0.wav,ambient noise,0
172,ambient_1867_0.wav,ambient noise,0
173,ambient_1024_0.wav,ambient noise,0
174,ambient_2317_0.wav,ambient noise,0
175,ambient_725_0.wav,ambient noise,0
176,ambient_2352_0.wav,ambient noise,0
177,ambient_760_0.wav,ambient noise,0
178,ambient_2109_0.wav,ambient noise,0
179,ambient_1517_0.wav,ambient noise,0
180,ambient_1985_0.wav,ambient noise,0
181,ambient_1552_0.wav,ambient noise,0
182,ambient_1183_0.wav,ambient noise,0
183,ambient_682_0.wav,ambient noise,0
184,ambient_253_0.wav,ambient noise,0
185,ambient_2661_0.wav,ambient noise,0
186,ambient_216_0.wav,ambient noise,0
187,ambient_2624_0.wav,ambient noise,0
188,ambient_2208_0.wav,ambient noise,0
189,ambient_1978_0.wav,ambient noise,0
190,ambient_13_0.wav,ambient noise,0
191,ambient_1616_0.wav,ambient noise,0
192,ambient_56_0.wav,ambient noise,0
193,ambient_1282_0.wav,ambient noise,0
194,ambient_1653_0.wav,ambient noise,0
195,ambient_2560_0.wav,ambient noise,0
196,ambient_911_0.wav,ambient noise,0
197,ambient_152_0.wav,ambient noise,0
198,ambient_583_0.wav,ambient noise,0
199,ambient_954_0.wav,ambient noise,0
200,ambient_2525_0.wav,ambient noise,0
201,ambient_117_0.wav,ambient noise,0
202,ambient_1820_0.wav,ambient noise,0
203,ambient_1063_0.wav,ambient noise,0
204,ambient_1865_0.wav,ambient noise,0
205,ambient_1026_0.wav,ambient noise,0
206,ambient_2315_0.wav,ambient noise,0
207,ambient_727_0.wav,ambient noise,0
208,ambient_2350_0.wav,ambient noise,0
209,ambient_762_0.wav,ambient noise,0
210,ambient_2438_0.wav,ambient noise,0
211,ambient_849_0.wav,ambient noise,0
212,ambient_1362_0.wav,ambient noise,0
213,ambient_1327_0.wav,ambient noise,0
214,ambient_426_0.wav,ambient noise,0
215,ambient_2014_0.wav,ambient noise,0
216,ambient_2480_0.wav,ambient noise,0
217,ambient_463_0.wav,ambient noise,0
218,ambient_2051_0.wav,ambient noise,0
219,ambient_2739_0.wav,ambient noise,0
220,ambient_1898_0.wav,ambient noise,0
221,ambient_6_0.wav,ambient noise,0
222,ambient_2029_0.wav,ambient noise,0
223,ambient_889_0.wav,ambient noise,0
224,ambient_2704_0.wav,ambient noise,0
225,ambient_336_0.wav,ambient noise,0
226,ambient_2390_0.wav,ambient noise,0
227,ambient_2741_0.wav,ambient noise,0
228,ambient_373_0.wav,ambient noise,0
229,ambient_1472_0.wav,ambient noise,0
230,ambient_1437_0.wav,ambient noise,0
231,ambient_1858_0.wav,ambient noise,0
232,ambient_2328_0.wav,ambient noise,0
233,ambient_874_0.wav,ambient noise,0
234,ambient_2405_0.wav,ambient noise,0
235,ambient_2440_0.wav,ambient noise,0
236,ambient_831_0.wav,ambient noise,0
237,ambient_2091_0.wav,ambient noise,0
238,ambient_1773_0.wav,ambient noise,0
239,ambient_1736_0.wav,ambient noise,0
240,ambient_642_0.wav,ambient noise,0
241,ambient_2270_0.wav,ambient noise,0
242,ambient_293_0.wav,ambient noise,0
243,ambient_607_0.wav,ambient noise,0
244,ambient_2235_0.wav,ambient noise,0
245,ambient_1106_0.wav,ambient noise,0
246,ambient_1945_0.wav,ambient noise,0
247,ambient_1592_0.wav,ambient noise,0
248,ambient_1143_0.wav,ambient noise,0
249,ambient_1900_0.wav,ambient noise,0
250,ambient_2518_0.wav,ambient noise,0
251,ambient_969_0.wav,ambient noise,0
252,ambient_192_0.wav,ambient noise,0
253,ambient_2171_0.wav,ambient noise,0
254,ambient_543_0.wav,ambient noise,0
255,ambient_994_0.wav,ambient noise,0
256,ambient_2134_0.wav,ambient noise,0
257,ambient_506_0.wav,ambient noise,0
258,ambient_1207_0.wav,ambient noise,0
259,ambient_1242_0.wav,ambient noise,0
260,ambient_96_0.wav,ambient noise,0
261,ambient_1693_0.wav,ambient noise,0
262,ambient_2619_0.wav,ambient noise,0
263,ambient_850_0.wav,ambient noise,0
264,ambient_2421_0.wav,ambient noise,0
265,ambient_2464_0.wav,ambient noise,0
266,ambient_815_0.wav,ambient noise,0
267,ambient_487_0.wav,ambient noise,0
268,ambient_1386_0.wav,ambient noise,0
269,ambient_1757_0.wav,ambient noise,0
270,ambient_1712_0.wav,ambient noise,0
271,ambient_1839_0.wav,ambient noise,0
272,ambient_2349_0.wav,ambient noise,0
273,ambient_2720_0.wav,ambient noise,0
274,ambient_312_0.wav,ambient noise,0
275,ambient_786_0.wav,ambient noise,0
276,ambient_357_0.wav,ambient noise,0
277,ambient_1456_0.wav,ambient noise,0
278,ambient_1087_0.wav,ambient noise,0
279,ambient_1413_0.wav,ambient noise,0
280,ambient_1881_0.wav,ambient noise,0
281,ambient_2048_0.wav,ambient noise,0
282,ambient_2499_0.wav,ambient noise,0
283,ambient_2678_0.wav,ambient noise,0
284,ambient_2584_0.wav,ambient noise,0
285,ambient_2155_0.wav,ambient noise,0
286,ambient_567_0.wav,ambient noise,0
287,ambient_2110_0.wav,ambient noise,0
288,ambient_522_0.wav,ambient noise,0
289,ambient_1223_0.wav,ambient noise,0
290,ambient_1266_0.wav,ambient noise,0
291,ambient_908_0.wav,ambient noise,0
292,ambient_2579_0.wav,ambient noise,0
293,ambient_666_0.wav,ambient noise,0
294,ambient_2254_0.wav,ambient noise,0
295,ambient_2685_0.wav,ambient noise,0
296,ambient_623_0.wav,ambient noise,0
297,ambient_2211_0.wav,ambient noise,0
298,ambient_1122_0.wav,ambient noise,0
299,ambient_1961_0.wav,ambient noise,0
300,ambient_1167_0.wav,ambient noise,0
301,ambient_1924_0.wav,ambient noise,0
302,ambient_37_0.wav,ambient noise,0
303,ambient_1632_0.wav,ambient noise,0
304,ambient_72_0.wav,ambient noise,0
305,ambient_1677_0.wav,ambient noise,0
306,ambient_2544_0.wav,ambient noise,0
307,ambient_935_0.wav,ambient noise,0
308,ambient_176_0.wav,ambient noise,0
309,ambient_2195_0.wav,ambient noise,0
310,ambient_970_0.wav,ambient noise,0
311,ambient_2501_0.wav,ambient noise,0
312,ambient_133_0.wav,ambient noise,0
313,ambient_2269_0.wav,ambient noise,0
314,ambient_1919_0.wav,ambient noise,0
315,ambient_1533_0.wav,ambient noise,0
316,ambient_1576_0.wav,ambient noise,0
317,ambient_2294_0.wav,ambient noise,0
318,ambient_277_0.wav,ambient noise,0
319,ambient_2645_0.wav,ambient noise,0
320,ambient_232_0.wav,ambient noise,0
321,ambient_2600_0.wav,ambient noise,0
322,ambient_2168_0.wav,ambient noise,0
323,ambient_2389_0.wav,ambient noise,0
324,ambient_1346_0.wav,ambient noise,0
325,ambient_1797_0.wav,ambient noise,0
326,ambient_1303_0.wav,ambient noise,0
327,ambient_890_0.wav,ambient noise,0
328,ambient_402_0.wav,ambient noise,0
329,ambient_2030_0.wav,ambient noise,0
330,ambient_447_0.wav,ambient noise,0
331,ambient_2075_0.wav,ambient noise,0
332,ambient_2088_0.wav,ambient noise,0
333,ambient_828_0.wav,ambient noise,0
334,ambient_2459_0.wav,ambient noise,0
335,ambient_1496_0.wav,ambient noise,0
336,ambient_1804_0.wav,ambient noise,0
337,ambient_1047_0.wav,ambient noise,0
338,ambient_1841_0.wav,ambient noise,0
339,ambient_1002_0.wav,ambient noise,0
340,ambient_2331_0.wav,ambient noise,0
341,ambient_703_0.wav,ambient noise,0
342,ambient_2374_0.wav,ambient noise,0
343,ambient_746_0.wav,ambient noise,0
344,ambient_397_0.wav,ambient noise,0
345,ambient_949_0.wav,ambient noise,0
346,ambient_2538_0.wav,ambient noise,0
347,ambient_662_0.wav,ambient noise,0
348,ambient_2250_0.wav,ambient noise,0
349,ambient_2681_0.wav,ambient noise,0
350,ambient_627_0.wav,ambient noise,0
351,ambient_2215_0.wav,ambient noise,0
352,ambient_1126_0.wav,ambient noise,0
353,ambient_1965_0.wav,ambient noise,0
354,ambient_1163_0.wav,ambient noise,0
355,ambient_1920_0.wav,ambient noise,0
356,ambient_1998_0.wav,ambient noise,0
357,ambient_2639_0.wav,ambient noise,0
358,ambient_2580_0.wav,ambient noise,0
359,ambient_2151_0.wav,ambient noise,0
360,ambient_563_0.wav,ambient noise,0
361,ambient_2114_0.wav,ambient noise,0
362,ambient_526_0.wav,ambient noise,0
363,ambient_1227_0.wav,ambient noise,0
364,ambient_1262_0.wav,ambient noise,0
365,ambient_2724_0.wav,ambient noise,0
366,ambient_316_0.wav,ambient noise,0
367,ambient_782_0.wav,ambient noise,0
368,ambient_353_0.wav,ambient noise,0
369,ambient_1452_0.wav,ambient noise,0
370,ambient_1083_0.wav,ambient noise,0
371,ambient_1417_0.wav,ambient noise,0
372,ambient_1885_0.wav,ambient noise,0
373,ambient_2009_0.wav,ambient noise,0
374,ambient_2425_0.wav,ambient noise,0
375,ambient_854_0.wav,ambient noise,0
376,ambient_811_0.wav,ambient noise,0
377,ambient_2460_0.wav,ambient noise,0
378,ambient_483_0.wav,ambient noise,0
379,ambient_1382_0.wav,ambient noise,0
380,ambient_1753_0.wav,ambient noise,0
381,ambient_1716_0.wav,ambient noise,0
382,ambient_1878_0.wav,ambient noise,0
383,ambient_2308_0.wav,ambient noise,0
384,ambient_869_0.wav,ambient noise,0
385,ambient_2418_0.wav,ambient noise,0
386,ambient_1492_0.wav,ambient noise,0
387,ambient_1800_0.wav,ambient noise,0
388,ambient_1043_0.wav,ambient noise,0
389,ambient_1845_0.wav,ambient noise,0
390,ambient_1006_0.wav,ambient noise,0
391,ambient_2335_0.wav,ambient noise,0
392,ambient_707_0.wav,ambient noise,0
393,ambient_2370_0.wav,ambient noise,0
394,ambient_742_0.wav,ambient noise,0
395,ambient_393_0.wav,ambient noise,0
396,ambient_2719_0.wav,ambient noise,0
397,ambient_1342_0.wav,ambient noise,0
398,ambient_1793_0.wav,ambient noise,0
399,ambient_1307_0.wav,ambient noise,0
400,ambient_894_0.wav,ambient noise,0
401,ambient_406_0.wav,ambient noise,0
402,ambient_2034_0.wav,ambient noise,0
403,ambient_443_0.wav,ambient noise,0
404,ambient_2071_0.wav,ambient noise,0
405,ambient_1537_0.wav,ambient noise,0
406,ambient_1572_0.wav,ambient noise,0
407,ambient_2290_0.wav,ambient noise,0
408,ambient_273_0.wav,ambient noise,0
409,ambient_2641_0.wav,ambient noise,0
410,ambient_236_0.wav,ambient noise,0
411,ambient_2604_0.wav,ambient noise,0
412,ambient_2129_0.wav,ambient noise,0
413,ambient_989_0.wav,ambient noise,0
414,ambient_33_0.wav,ambient noise,0
415,ambient_1636_0.wav,ambient noise,0
416,ambient_76_0.wav,ambient noise,0
417,ambient_1673_0.wav,ambient noise,0
418,ambient_931_0.wav,ambient noise,0
419,ambient_2540_0.wav,ambient noise,0
420,ambient_172_0.wav,ambient noise,0
421,ambient_2191_0.wav,ambient noise,0
422,ambient_2505_0.wav,ambient noise,0
423,ambient_974_0.wav,ambient noise,0
424,ambient_137_0.wav,ambient noise,0
425,ambient_2228_0.wav,ambient noise,0
426,ambient_1958_0.wav,ambient noise,0
427,ambient_1366_0.wav,ambient noise,0
428,ambient_1323_0.wav,ambient noise,0
429,ambient_422_0.wav,ambient noise,0
430,ambient_2010_0.wav,ambient noise,0
431,ambient_2484_0.wav,ambient noise,0
432,ambient_467_0.wav,ambient noise,0
433,ambient_2055_0.wav,ambient noise,0
434,ambient_1824_0.wav,ambient noise,0
435,ambient_1067_0.wav,ambient noise,0
436,ambient_1861_0.wav,ambient noise,0
437,ambient_1022_0.wav,ambient noise,0
438,ambient_2311_0.wav,ambient noise,0
439,ambient_723_0.wav,ambient noise,0
440,ambient_2354_0.wav,ambient noise,0
441,ambient_766_0.wav,ambient noise,0
442,ambient_2479_0.wav,ambient noise,0
443,ambient_808_0.wav,ambient noise,0
444,ambient_2698_0.wav,ambient noise,0
445,ambient_2249_0.wav,ambient noise,0
446,ambient_1939_0.wav,ambient noise,0
447,ambient_17_0.wav,ambient noise,0
448,ambient_1612_0.wav,ambient noise,0
449,ambient_1286_0.wav,ambient noise,0
450,ambient_52_0.wav,ambient noise,0
451,ambient_1657_0.wav,ambient noise,0
452,ambient_915_0.wav,ambient noise,0
453,ambient_2564_0.wav,ambient noise,0
454,ambient_156_0.wav,ambient noise,0
455,ambient_587_0.wav,ambient noise,0
456,ambient_2521_0.wav,ambient noise,0
457,ambient_950_0.wav,ambient noise,0
458,ambient_113_0.wav,ambient noise,0
459,ambient_2148_0.wav,ambient noise,0
460,ambient_2599_0.wav,ambient noise,0
461,ambient_1513_0.wav,ambient noise,0
462,ambient_1981_0.wav,ambient noise,0
463,ambient_1556_0.wav,ambient noise,0
464,ambient_1187_0.wav,ambient noise,0
465,ambient_686_0.wav,ambient noise,0
466,ambient_257_0.wav,ambient noise,0
467,ambient_2665_0.wav,ambient noise,0
468,ambient_212_0.wav,ambient noise,0
469,ambient_2620_0.wav,ambient noise,0
470,ambient_196_0.wav,ambient noise,0
471,ambient_2175_0.wav,ambient noise,0
472,ambient_547_0.wav,ambient noise,0
473,ambient_990_0.wav,ambient noise,0
474,ambient_2130_0.wav,ambient noise,0
475,ambient_502_0.wav,ambient noise,0
476,ambient_1203_0.wav,ambient noise,0
477,ambient_92_0.wav,ambient noise,0
478,ambient_1246_0.wav,ambient noise,0
479,ambient_1697_0.wav,ambient noise,0
480,ambient_2658_0.wav,ambient noise,0
481,ambient_2289_0.wav,ambient noise,0
482,ambient_646_0.wav,ambient noise,0
483,ambient_2274_0.wav,ambient noise,0
484,ambient_297_0.wav,ambient noise,0
485,ambient_603_0.wav,ambient noise,0
486,ambient_2231_0.wav,ambient noise,0
487,ambient_1102_0.wav,ambient noise,0
488,ambient_1941_0.wav,ambient noise,0
489,ambient_1596_0.wav,ambient noise,0
490,ambient_1147_0.wav,ambient noise,0
491,ambient_1904_0.wav,ambient noise,0
492,ambient_2188_0.wav,ambient noise,0
493,ambient_2559_0.wav,ambient noise,0
494,ambient_928_0.wav,ambient noise,0
495,ambient_1819_0.wav,ambient noise,0
496,ambient_2369_0.wav,ambient noise,0
497,ambient_2401_0.wav,ambient noise,0
498,ambient_870_0.wav,ambient noise,0
499,ambient_835_0.wav,ambient noise,0
500,ambient_2444_0.wav,ambient noise,0
501,ambient_2095_0.wav,ambient noise,0
502,ambient_1777_0.wav,ambient noise,0
503,ambient_1732_0.wav,ambient noise,0
504,ambient_2068_0.wav,ambient noise,0
505,ambient_2_0.wav,ambient noise,0
506,ambient_2700_0.wav,ambient noise,0
507,ambient_332_0.wav,ambient noise,0
508,ambient_2394_0.wav,ambient noise,0
509,ambient_2745_0.wav,ambient noise,0
510,ambient_377_0.wav,ambient noise,0
511,ambient_1476_0.wav,ambient noise,0
512,ambient_1433_0.wav,ambient noise,0
513,ambient_1668_0.wav,ambient noise,0
514,ambient_28_0.wav,ambient noise,0
515,ambient_169_0.wav,ambient noise,0
516,ambient_644_0.wav,ambient noise,0
517,ambient_2276_0.wav,ambient noise,0
518,ambient_295_0.wav,ambient noise,0
519,ambient_601_0.wav,ambient noise,0
520,ambient_2233_0.wav,ambient noise,0
521,ambient_1100_0.wav,ambient noise,0
522,ambient_1943_0.wav,ambient noise,0
523,ambient_1594_0.wav,ambient noise,0
524,ambient_1145_0.wav,ambient noise,0
525,ambient_1906_0.wav,ambient noise,0
526,ambient_1569_0.wav,ambient noise,0
527,ambient_268_0.wav,ambient noise,0
528,ambient_194_0.wav,ambient noise,0
529,ambient_2177_0.wav,ambient noise,0
530,ambient_545_0.wav,ambient noise,0
531,ambient_992_0.wav,ambient noise,0
532,ambient_2132_0.wav,ambient noise,0
533,ambient_500_0.wav,ambient noise,0
534,ambient_1201_0.wav,ambient noise,0
535,ambient_90_0.wav,ambient noise,0
536,ambient_1244_0.wav,ambient noise,0
537,ambient_1695_0.wav,ambient noise,0
538,ambient_2702_0.wav,ambient noise,0
539,ambient_330_0.wav,ambient noise,0
540,ambient_2396_0.wav,ambient noise,0
541,ambient_375_0.wav,ambient noise,0
542,ambient_1474_0.wav,ambient noise,0
543,ambient_1431_0.wav,ambient noise,0
544,ambient_1788_0.wav,ambient noise,0
545,ambient_1359_0.wav,ambient noise,0
546,ambient_458_0.wav,ambient noise,0
547,ambient_2403_0.wav,ambient noise,0
548,ambient_872_0.wav,ambient noise,0
549,ambient_837_0.wav,ambient noise,0
550,ambient_2446_0.wav,ambient noise,0
551,ambient_2097_0.wav,ambient noise,0
552,ambient_1775_0.wav,ambient noise,0
553,ambient_1730_0.wav,ambient noise,0
554,ambient_1058_0.wav,ambient noise,0
555,ambient_1489_0.wav,ambient noise,0
556,ambient_388_0.wav,ambient noise,0
557,ambient_759_0.wav,ambient noise,0
558,ambient_498_0.wav,ambient noise,0
559,ambient_1748_0.wav,ambient noise,0
560,ambient_1399_0.wav,ambient noise,0
561,ambient_1826_0.wav,ambient noise,0
562,ambient_1065_0.wav,ambient noise,0
563,ambient_1863_0.wav,ambient noise,0
564,ambient_1020_0.wav,ambient noise,0
565,ambient_2313_0.wav,ambient noise,0
566,ambient_721_0.wav,ambient noise,0
567,ambient_2356_0.wav,ambient noise,0
568,ambient_764_0.wav,ambient noise,0
569,ambient_348_0.wav,ambient noise,0
570,ambient_799_0.wav,ambient noise,0
571,ambient_1098_0.wav,ambient noise,0
572,ambient_1449_0.wav,ambient noise,0
573,ambient_1364_0.wav,ambient noise,0
574,ambient_1321_0.wav,ambient noise,0
575,ambient_420_0.wav,ambient noise,0
576,ambient_2012_0.wav,ambient noise,0
577,ambient_2486_0.wav,ambient noise,0
578,ambient_465_0.wav,ambient noise,0
579,ambient_2057_0.wav,ambient noise,0
580,ambient_1511_0.wav,ambient noise,0
581,ambient_1983_0.wav,ambient noise,0
582,ambient_1554_0.wav,ambient noise,0
583,ambient_1185_0.wav,ambient noise,0
584,ambient_684_0.wav,ambient noise,0
585,ambient_255_0.wav,ambient noise,0
586,ambient_2667_0.wav,ambient noise,0
587,ambient_210_0.wav,ambient noise,0
588,ambient_2622_0.wav,ambient noise,0
589,ambient_578_0.wav,ambient noise,0
590,ambient_1279_0.wav,ambient noise,0
591,ambient_15_0.wav,ambient noise,0
592,ambient_1610_0.wav,ambient noise,0
593,ambient_1284_0.wav,ambient noise,0
594,ambient_50_0.wav,ambient noise,0
595,ambient_1655_0.wav,ambient noise,0
596,ambient_917_0.wav,ambient noise,0
597,ambient_2566_0.wav,ambient noise,0
598,ambient_154_0.wav,ambient noise,0
599,ambient_585_0.wav,ambient noise,0
600,ambient_2523_0.wav,ambient noise,0
601,ambient_952_0.wav,ambient noise,0
602,ambient_111_0.wav,ambient noise,0
603,ambient_679_0.wav,ambient noise,0
604,ambient_1178_0.wav,ambient noise,0
605,ambient_1340_0.wav,ambient noise,0
606,ambient_1791_0.wav,ambient noise,0
607,ambient_1305_0.wav,ambient noise,0
608,ambient_896_0.wav,ambient noise,0
609,ambient_404_0.wav,ambient noise,0
610,ambient_2036_0.wav,ambient noise,0
611,ambient_441_0.wav,ambient noise,0
612,ambient_2073_0.wav,ambient noise,0
613,ambient_329_0.wav,ambient noise,0
614,ambient_1428_0.wav,ambient noise,0
615,ambient_1490_0.wav,ambient noise,0
616,ambient_1802_0.wav,ambient noise,0
617,ambient_1041_0.wav,ambient noise,0
618,ambient_1847_0.wav,ambient noise,0
619,ambient_1004_0.wav,ambient noise,0
620,ambient_2337_0.wav,ambient noise,0
621,ambient_705_0.wav,ambient noise,0
622,ambient_2372_0.wav,ambient noise,0
623,ambient_740_0.wav,ambient noise,0
624,ambient_391_0.wav,ambient noise,0
625,ambient_1729_0.wav,ambient noise,0
626,ambient_618_0.wav,ambient noise,0
627,ambient_1119_0.wav,ambient noise,0
628,ambient_31_0.wav,ambient noise,0
629,ambient_1634_0.wav,ambient noise,0
630,ambient_74_0.wav,ambient noise,0
631,ambient_1671_0.wav,ambient noise,0
632,ambient_933_0.wav,ambient noise,0
633,ambient_2542_0.wav,ambient noise,0
634,ambient_170_0.wav,ambient noise,0
635,ambient_2193_0.wav,ambient noise,0
636,ambient_2507_0.wav,ambient noise,0
637,ambient_976_0.wav,ambient noise,0
638,ambient_135_0.wav,ambient noise,0
639,ambient_519_0.wav,ambient noise,0
640,ambient_89_0.wav,ambient noise,0
641,ambient_1218_0.wav,ambient noise,0
642,ambient_1535_0.wav,ambient noise,0
643,ambient_1570_0.wav,ambient noise,0
644,ambient_2292_0.wav,ambient noise,0
645,ambient_271_0.wav,ambient noise,0
